train_time,dataset,test_acc,inside_labels,unknown_labels,max_epochs,bayesian_prediction_std_bal_acc,bayesian_prediction_std_f1_score,bayesian_prediction_std_auc,bayesian_entropy_bal_acc,bayesian_entropy_f1_score,bayesian_entropy_auc
27.276559829711914,mnist,0.9819639278557114,"[0, 3, 7, 8]","[5, 6]",100.0,0.8497444352267824,0.8490225943499513,0.9137135201138207,0.8506615795541629,0.8507637580105627,0.9155872471253234
34.940483808517456,mnist,0.9867234468937875,"[0, 3, 7, 8]","[5, 6]",100.0,0.8664676149546962,0.8650154730159662,0.9287111380047253,0.8665854307919156,0.866203357377692,0.9304505174369904
57.50617694854736,mnist,0.9836477987421384,"[3, 4, 8, 9]","[0, 7]",100.0,0.7723609645386371,0.7860617090223161,0.8291541765108352,0.7717893223554185,0.7858501068333991,0.8286620228807442
57.64228844642639,mnist,0.9849056603773585,"[3, 4, 8, 9]","[0, 7]",100.0,0.7339669449149457,0.7559983059988655,0.7891177276449304,0.7330692340594505,0.7553225144495362,0.789710961119644
49.92424941062927,mnist,0.9818867924528302,"[3, 4, 8, 9]","[0, 7]",100.0,0.7514987986468498,0.7670692830598257,0.8108734732731802,0.7509275399659319,0.7677571168308611,0.8111736754015559
49.342912912368774,mnist,0.9806270711190416,"[4, 6, 8, 9]","[1, 2]",100.0,0.7486262815107024,0.7660659822748099,0.8182119613297668,0.7481323990831446,0.7662080313257261,0.8180977095534044
49.42031240463257,mnist,0.9803721641600815,"[4, 6, 8, 9]","[1, 2]",100.0,0.7331955435326984,0.7578606349085455,0.7893961638784451,0.7314640437181987,0.7569527864581184,0.7896343160833251
49.483115673065186,mnist,0.9829212337496813,"[4, 6, 8, 9]","[1, 2]",100.0,0.7457858413900221,0.7634505129059618,0.8126970720904262,0.7439674906884299,0.762100503873182,0.815146167301109
42.98464775085449,mnist,0.9844213649851632,"[2, 3, 7, 8]","[0, 9]",100.0,0.7945509164545753,0.8017120976616081,0.8637707675862961,0.7934007890698981,0.802898078963827,0.8639403167127815
50.78278660774231,mnist,0.9841740850642928,"[2, 3, 7, 8]","[0, 9]",100.0,0.7792879955681744,0.7896870290868993,0.8496237006739827,0.7761864523376312,0.7882712176805291,0.8488616646183637
43.05207943916321,mnist,0.9824431256181998,"[2, 3, 7, 8]","[0, 9]",100.0,0.7841346827544322,0.7964060841418893,0.8519420044746009,0.7820472594912791,0.7947620542121234,0.8510932303272523
42.643558740615845,mnist,0.9879819729594391,"[3, 4, 7, 8]","[2, 9]",100.0,0.8015641389250453,0.8098944266521945,0.8655035516705071,0.8013166692424893,0.8097421111334933,0.8674723939629495
27.192448616027832,mnist,0.9819729594391587,"[3, 4, 7, 8]","[2, 9]",100.0,0.7828725021842589,0.7936000384425456,0.847196362008334,0.7856706558250739,0.7967203652610229,0.8494937551345934
42.054959535598755,mnist,0.985227841762644,"[3, 4, 7, 8]","[2, 9]",100.0,0.8073261003163288,0.8166615604559185,0.8755282040336673,0.8078700430545322,0.8168927441836359,0.8776382417257664
