experiment_name,train_time,dataset,test_acc,inside_labels,unknown_labels,epochs,pred_std__bal_acc,pred_std__f1_score,pred_std__auc,entropy__bal_acc,entropy__f1_score,entropy__auc,entropy_expectation__bal_acc,entropy_expectation__f1_score,entropy_expectation__auc,classifier__bal_acc,classifier__f1_score,classifier__auc
8.2,54.72790026664734,mnist,0.9944331983805668,"[0, 2, 4, 6]","[5, 9]",100.0,0.8970966679211808,0.8913608663141279,0.9423846344218395,0.9359475776447692,0.9355607307378108,0.9797701120950807,0.9362479580670522,0.9360098266710255,0.9796769700354093,0.9359428150593598,0.9353520328803966,0.9798958065876606
8.3,54.373528242111206,mnist,0.993421052631579,"[0, 2, 4, 6]","[5, 9]",100.0,0.8955973246088031,0.8894927367423487,0.9461819504661191,0.9403570752952545,0.9400718750025413,0.9805525908197624,0.9385104223601917,0.9383761992231325,0.9797072953571627,0.9406585730580699,0.9403112474526163,0.9804135031518809
8.4,54.29154658317566,mnist,0.9939271255060729,"[0, 2, 4, 6]","[5, 9]",100.0,0.90230553954497,0.8981267650729401,0.9474855121843117,0.9491568739485164,0.9487780819631103,0.9840414367148976,0.9476555474131292,0.9475027358024537,0.9834212625291782,0.948527680655862,0.9483756498828843,0.983753986834051
8.5,54.2488968372345,mnist,0.9924089068825911,"[0, 2, 4, 6]","[5, 9]",100.0,0.9068450894708882,0.9026202935885598,0.95348864453988,0.9481954325619744,0.9480735711662773,0.9856993226653286,0.9484760842053377,0.9479255973001552,0.9848506407734384,0.9493451405314213,0.9489410715177409,0.9854904623507165
9.1,54.52897095680237,mnist,0.9886392325170411,"[2, 5, 7, 9]","[0, 8]",100.0,0.8669386670500482,0.8630645542924704,0.9313990724125709,0.8708404472338096,0.8691319735304065,0.9394348879543727,0.8729069347904241,0.8709039988630144,0.9386663172789038,0.870472738351704,0.8690398703177523,0.939176400751884
9.2,54.069624185562134,mnist,0.9919212320121181,"[2, 5, 7, 9]","[0, 8]",100.0,0.8572215966937324,0.8535782969173651,0.9199867001922353,0.8625723552524305,0.8630923128711697,0.933939694147683,0.8647529630167361,0.8661821949152634,0.9345994313590555,0.8604150131814224,0.8619436722269259,0.9340221690243646
9.3,54.013512134552,mnist,0.9909113860136329,"[2, 5, 7, 9]","[0, 8]",100.0,0.8558883309856108,0.8539895350800744,0.9197403570986025,0.8592638475670095,0.8604890377381358,0.931441499540965,0.859687847097848,0.862829800352497,0.9320303188647452,0.8580970993839894,0.8589114928091587,0.9314027805374123
9.4,53.995126247406006,mnist,0.9909113860136329,"[2, 5, 7, 9]","[0, 8]",100.0,0.8640468890070476,0.8633230172631495,0.9309422932341864,0.8662389329465261,0.8665765235716439,0.9394431694331853,0.8691867690834463,0.8711675921634708,0.9400896191972096,0.8648447259058767,0.8673116724454374,0.939522152492308
9.5,54.404229402542114,mnist,0.9914163090128756,"[2, 5, 7, 9]","[0, 8]",100.0,0.8605465360940887,0.8590251942742748,0.9244379332518988,0.867905201924912,0.8675248851847158,0.9374034535620712,0.8684690758135096,0.8679110370625752,0.937121759678283,0.8640857393526888,0.8665676545541323,0.9371232120271795
10.1,56.740538358688354,mnist,0.9926811417418883,"[1, 2, 6, 8]","[4, 9]",100.0,0.8971113833898754,0.8963310417122845,0.9462424869393009,0.9261111647887559,0.9261697803883211,0.9722335121347669,0.9258638084234431,0.9259096270338693,0.9724405366164414,0.9266916551950637,0.9269569073632729,0.972458131825553
10.2,56.02938175201416,mnist,0.9924371797999512,"[1, 2, 6, 8]","[4, 9]",100.0,0.89598723130683,0.8945438902048202,0.9504505184659223,0.9199175227217836,0.9200953413122124,0.9711797338131877,0.9200236916268067,0.9195254918527817,0.9708516018815643,0.9190519767594655,0.9193169641320662,0.9713255182319436
10.3,55.99924993515015,mnist,0.9899975603805806,"[1, 2, 6, 8]","[4, 9]",100.0,0.8787418988973017,0.8774231353346986,0.9362818203429321,0.9023561100674728,0.9036543325377142,0.9620745874641,0.9068155243258609,0.9071900386767583,0.9633562923774684,0.9034945471080598,0.9045744780483459,0.9625298167040929
10.4,56.375269651412964,mnist,0.991461332032203,"[1, 2, 6, 8]","[4, 9]",100.0,0.8937502116277375,0.8929355398010295,0.9445787725656998,0.9176484167759558,0.9176370534872441,0.969909010306924,0.9198635127532465,0.9198691938840126,0.9708758732870408,0.9174697336580305,0.9166137366404473,0.9702804439233821
10.5,56.16186881065369,mnist,0.9912173700902659,"[1, 2, 6, 8]","[4, 9]",100.0,0.895243240336115,0.8943689067783394,0.9492792515671904,0.9180882243019264,0.9174066510345956,0.9697530868049036,0.9177004207903904,0.9178799638277036,0.9697979483487019,0.9194844648823106,0.9188664847031919,0.9700359828265767
11.1,57.03306841850281,mnist,0.9948792977322605,"[0, 1, 6, 7]","[3, 9]",100.0,0.9089550536731106,0.9069535357064432,0.9434354080096129,0.95868688102068,0.9589280768256643,0.9896258016023247,0.9589627472141118,0.9590208342021862,0.9898089980567977,0.9586760668853904,0.9588955315156619,0.9897103924866201
11.2,57.0392951965332,mnist,0.9934162399414777,"[0, 1, 6, 7]","[3, 9]",100.0,0.9069033913933251,0.9050324875679763,0.9478182967694577,0.9555514466552781,0.9556404525591707,0.9876868729527876,0.9553512835736091,0.9554731180469251,0.9876869357989125,0.9548875425036054,0.955116661657229,0.9875707961598504
11.3,57.44734978675842,mnist,0.9943916118019995,"[0, 1, 6, 7]","[3, 9]",100.0,0.915572635262378,0.9135275932231346,0.9514014685882498,0.9535550388790273,0.953605088814032,0.9880898423065031,0.9546707036513422,0.9550859409568405,0.9882553161537168,0.9536201755838234,0.9538462059490486,0.9882131149807565
11.4,57.204753160476685,mnist,0.9934162399414777,"[0, 1, 6, 7]","[3, 9]",100.0,0.9089365321674041,0.9057888706575626,0.9429213581299005,0.9507714521097121,0.950999686795231,0.9860001143799476,0.9504211369953696,0.9507605472714801,0.9860320087884021,0.9499658119312759,0.9503570161463393,0.9860383248239679
11.5,57.07217454910278,mnist,0.9953669836625213,"[0, 1, 6, 7]","[3, 9]",100.0,0.8987738606759799,0.8976776538064619,0.9401997752622567,0.9580967560609397,0.9581987468795791,0.9889352798035178,0.9576256942767158,0.9576094063763781,0.9889877248948584,0.95787351616,0.9577946733027269,0.9887156954426505
12.1,54.87202429771423,mnist,0.9887274549098196,"[2, 6, 7, 8]","[3, 5]",100.0,0.9001390788178634,0.8976536643167724,0.9559419008499218,0.9027395771667082,0.9010876921952548,0.9559963204538643,0.902917820414996,0.9008220857918668,0.9512371064584113,0.9016590476443693,0.9002540127404421,0.9549370294412499
12.2,55.35689973831177,mnist,0.9914829659318637,"[2, 6, 7, 8]","[3, 5]",100.0,0.9071107982909309,0.9053685254470508,0.9587121149263944,0.9081050791280857,0.9057258181943507,0.9559366541168064,0.9023351929205876,0.8988110935459085,0.9490575159085828,0.910087947648471,0.9084591161939386,0.9571795197799398
12.3,54.952698945999146,mnist,0.9912324649298597,"[2, 6, 7, 8]","[3, 5]",100.0,0.9016937370610137,0.9002443156519386,0.9551962546622715,0.9028552134935237,0.9007064107291887,0.9544281573375686,0.8989284700658268,0.8975885331496725,0.9500148616765923,0.902154526792987,0.9008301778035033,0.9538962850201133
12.4,54.79459238052368,mnist,0.9887274549098196,"[2, 6, 7, 8]","[3, 5]",100.0,0.9107945100020355,0.909612541916124,0.9616693811392879,0.9128542068384402,0.9115663432560679,0.9624626749846502,0.9083138503096944,0.9069475920943668,0.9574394771032567,0.913525533581236,0.9122932588416665,0.9617036069215879
12.5,54.859466791152954,mnist,0.9892284569138277,"[2, 6, 7, 8]","[3, 5]",100.0,0.8843477547483114,0.8852449995018575,0.9438288413163395,0.8831780715267972,0.8834377664140628,0.9401553350246523,0.8748862334621024,0.873919838075711,0.9328825088071905,0.8848368743408663,0.8859141278027128,0.9416513860648721
13.1,56.44098687171936,mnist,0.9940194368303015,"[1, 5, 6, 7]","[4, 8]",100.0,0.8991446268539134,0.8959894256906942,0.941672941753491,0.9159638809927112,0.9156819985541886,0.9687088656235877,0.9140324004613644,0.9131729241425437,0.9682762601797199,0.9129222780061744,0.9131531251139122,0.9683324840509969
13.2,55.97066283226013,mnist,0.99352105656616,"[1, 5, 6, 7]","[4, 8]",100.0,0.8671614418711869,0.8641578552819171,0.9256493857132515,0.9023840725789527,0.9042967033713728,0.9618790407237011,0.9024689357237956,0.9036748058484846,0.9618281641474931,0.9015148350059161,0.9025367472633318,0.9617558674817881
13.3,55.895918130874634,mnist,0.9955145776227261,"[1, 5, 6, 7]","[4, 8]",100.0,0.8862805939560909,0.8828279062037031,0.9378180674653074,0.9116149038989501,0.9125996707716889,0.9678078618590302,0.9113014298154543,0.9121125740989404,0.9675124315337594,0.9100512301223034,0.9115361388717825,0.9675552717127535
13.4,55.92289328575134,mnist,0.9942686269623723,"[1, 5, 6, 7]","[4, 8]",100.0,0.8962344658065591,0.8944402354342509,0.9407941926273722,0.9071425994127449,0.9079669682384791,0.9619968666705448,0.9073261872838614,0.9080140800488266,0.9619780120463122,0.905684402812138,0.9051295794746362,0.9617793584890287
13.5,56.31253695487976,mnist,0.9942686269623723,"[1, 5, 6, 7]","[4, 8]",100.0,0.8949682777009211,0.8908531192392684,0.9410290408813381,0.9056619250316373,0.90536564108802,0.9631340786947507,0.9059892572146534,0.9051685147938509,0.9632463409819847,0.904027034390714,0.9045127780648393,0.9629599361489696
14.1,53.45289373397827,mnist,0.9901015889554572,"[0, 5, 6, 9]","[2, 3]",100.0,0.83992239561126,0.839749002594103,0.8977103481910683,0.8485598620424273,0.8556521400966424,0.9248102855141589,0.8506784179723437,0.8576988245272469,0.9254529910216639,0.850782168552212,0.8565062325752323,0.9256434691274009
14.2,53.25282669067383,mnist,0.9901015889554572,"[0, 5, 6, 9]","[2, 3]",100.0,0.8263896188552242,0.8304970633282798,0.8790020717972185,0.8340558549812329,0.8467864623480649,0.9031336936860366,0.836464085607624,0.8509786165585114,0.9042289744138957,0.8362278753499517,0.8490491852300633,0.903668385712599
14.3,53.30463147163391,mnist,0.9911435269601458,"[0, 5, 6, 9]","[2, 3]",100.0,0.8307216408051766,0.8325175984869312,0.8954650843577067,0.8450589451238331,0.8563677807103988,0.919451033498661,0.8452018560751221,0.8580971833976173,0.9203836932275483,0.8451435170271089,0.8572239344452037,0.920177721384791
14.4,53.54525804519653,mnist,0.9914040114613181,"[0, 5, 6, 9]","[2, 3]",100.0,0.8187143399375312,0.8239032574322814,0.8768484423513776,0.8330807498855846,0.8458411715669958,0.9065634062848034,0.8336594168241533,0.8479599137774279,0.9076641572504272,0.83431639523981,0.8473388247526861,0.9072194869979404
14.5,53.46012496948242,mnist,0.9908830424589737,"[0, 5, 6, 9]","[2, 3]",100.0,0.8485697674901678,0.8454944921173726,0.9011613409633348,0.8710788476536614,0.8769470191597156,0.9419026283765202,0.8727923962420132,0.8795473563449997,0.9430330704014542,0.8713538202344657,0.8774714142097682,0.9423355676566911
15.1,56.20908713340759,mnist,0.992619926199262,"[1, 3, 5, 7]","[2, 8]",100.0,0.8998961804186361,0.8928672449849538,0.9368298679169026,0.9289901739088726,0.9277306593591136,0.9788000539715247,0.9329781860432028,0.9319255449642453,0.9798598243045296,0.9303084009796145,0.9295238856384788,0.9792051847726418
15.2,56.16793775558472,mnist,0.9921279212792128,"[1, 3, 5, 7]","[2, 8]",100.0,0.8976224172792984,0.8901102411622293,0.9402557135777518,0.9205781960168966,0.9192460636191833,0.9713153868621914,0.9231286984886373,0.9215584486264298,0.9722518742112847,0.9220707070071084,0.9209025498977756,0.9717084022456413
15.3,56.367517709732056,mnist,0.9918819188191882,"[1, 3, 5, 7]","[2, 8]",100.0,0.893628229544563,0.8873438261800358,0.9340588809298629,0.9054673374268796,0.9038172799353399,0.9635659650055396,0.9073796245970902,0.9059187543871466,0.9647153330785025,0.9052016704573105,0.903696295423028,0.9643204393357245
15.4,56.464072942733765,mnist,0.9931119311193112,"[1, 3, 5, 7]","[2, 8]",100.0,0.8993283412975015,0.8940933279927575,0.9390025974578909,0.9208877770769297,0.9191624016793737,0.9724633774716469,0.9235159888520332,0.9221123857600186,0.9733217876846624,0.9222676329256373,0.9207814532030231,0.972829657540658
15.5,56.15396690368652,mnist,0.9921279212792128,"[1, 3, 5, 7]","[2, 8]",100.0,0.8951547864652212,0.8891830295280372,0.9367964644268484,0.9128853131348384,0.9123858859798882,0.9659592452376548,0.9156409197113322,0.9142977752542875,0.9672901254337053,0.9145356000554364,0.9134779885392874,0.9667301239059731
16.1,55.276549100875854,mnist,0.9902304609218436,"[0, 3, 7, 8]","[5, 6]",100.0,0.898507553532508,0.8972981162562067,0.9584827423003777,0.9008098539525371,0.9007507283365737,0.9547042618184901,0.899571683782743,0.896860468862564,0.9477554194488061,0.8997038615734531,0.8985526468120194,0.9567387239606677
16.2,55.45895481109619,mnist,0.9899799599198397,"[0, 3, 7, 8]","[5, 6]",100.0,0.8814654252313135,0.8809497107215163,0.9424970672465662,0.8802705117995161,0.8796023949202596,0.9395605183430835,0.8782876887998172,0.8752715553452378,0.9332954629798317,0.8814401305680682,0.8814571308460106,0.9403837738006074
16.3,55.85867214202881,mnist,0.9902304609218436,"[0, 3, 7, 8]","[5, 6]",100.0,0.8972488427090441,0.8954355878486313,0.9554239551734541,0.8974383111779982,0.8964263464139061,0.9518044627012563,0.8950256606073926,0.8920245239329135,0.9449994867079035,0.8969959483455289,0.8961868811809786,0.9522330495526887
16.4,55.34570050239563,mnist,0.9917334669338678,"[0, 3, 7, 8]","[5, 6]",100.0,0.8993784349929272,0.898421062968294,0.95713022967532,0.8994650817063905,0.9000936700933513,0.9549747040979505,0.8961319761797237,0.8946975265208089,0.9481511724748197,0.9002292713319472,0.8994762984326085,0.9559181494301735
16.5,55.253549337387085,mnist,0.9889779559118237,"[0, 3, 7, 8]","[5, 6]",100.0,0.9009236628079775,0.8993820133349808,0.9598597146192336,0.9017657222029138,0.9000029205089511,0.9563024558014538,0.8980700848238727,0.8959380731984221,0.9492497802242292,0.9012474388301572,0.9005465295257888,0.9562930574954623
17.1,54.31797432899475,mnist,0.9861635220125786,"[3, 4, 8, 9]","[0, 7]",100.0,0.8451577772571014,0.8474467280882986,0.9064308763227977,0.846072671717394,0.8493881383986743,0.9095226419791358,0.8432983844012858,0.8434877267169341,0.9049790591245069,0.8450044912435817,0.8484223987897237,0.9094367178485149
17.2,54.79339957237244,mnist,0.9879245283018868,"[3, 4, 8, 9]","[0, 7]",100.0,0.8447026143690552,0.8493520005497134,0.9038130398635986,0.8466018184679053,0.8511855747465134,0.9080184686779301,0.842464762339403,0.8433668379988365,0.9031062637877073,0.8477030753304327,0.8511918041845657,0.9079915077900057
17.3,54.35186815261841,mnist,0.9879245283018868,"[3, 4, 8, 9]","[0, 7]",100.0,0.8609282394659333,0.8623399621261335,0.9144536349445671,0.8610345250897424,0.8639553052770372,0.9156354988155685,0.8502043118305025,0.8530581452687044,0.9087993010836022,0.861454845338676,0.86336928716045,0.9163528901539526
17.4,54.265273571014404,mnist,0.9874213836477987,"[3, 4, 8, 9]","[0, 7]",100.0,0.8515828846823379,0.8520310868124614,0.9102298251299901,0.8564533765909246,0.8601108761828499,0.918267739465761,0.8595307468995205,0.8609892535718664,0.9176474198492882,0.8585111522629614,0.8623998947224538,0.9190843005277884
17.5,54.32203960418701,mnist,0.9864150943396226,"[3, 4, 8, 9]","[0, 7]",100.0,0.8594562663522203,0.8608879415042203,0.9161047936208223,0.8629051049274323,0.8640065028706766,0.9198860190104008,0.8563660430304891,0.858697931998989,0.9155692708504579,0.8612490379778124,0.8629546531219942,0.9207285702431333
